raw_row_number,date,time,location,lat,lng,geocode_source,beat,district,subject_age,subject_race,subject_sex,officer_id_hash,officer_age,officer_race,officer_sex,officer_years_of_service,unit,type,violation,arrest_made,citation_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,contraband_alcohol,contraband_other,search_conducted,search_person,search_vehicle,vehicle_make,vehicle_model,raw_race,raw_driver_race
447956,2016-10-05,20:00:00,1200 HALSTED ST S,41.867056,-87.6476653,GM,,,,,female,,,white,male,18,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1126749,2018-08-03,18:48:00,8XX N STATE ST,41.8822825240001,-87.627869302,SU,1833,18,40,hispanic,female,,,,,,18,vehicular,DISPLAY ST REG-REAR MOTRCYCL/TRLR/SEMI-TRLR,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,TRANS SPORT/MONTANA,HISPANIC,
1068769,2018-06-24,08:45:00,71XX S GREENWOOD AVE,41.765004,-87.59823525,SU,324,3,22,black,female,,,,,,3,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,UNKNOWN,BLACK,
116913,2014-07-31,16:00:00,4300 HARLEM S,41.958423,-87.807699,SU,,,54,hispanic,male,,,,,,,vehicular,DRIVING ON REVOKED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
66701,2013-06-22,16:00:00,,,,,,,36,black,female,,,,,,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
1538993,2019-04-19,23:23:00,1XX S PULASKI RD,41.8806707860001,-87.7255910389999,SU,1115,11,40,black,male,,,,,,213,vehicular,DIMMING HEADLIGHTS REQUIRED,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,BUICK,UNKNOWN,BLACK,
1143938,2018-08-15,17:50:00,28XX W DIVISION ST,41.9040163860001,-87.6297122079999,SU,1211,12,56,hispanic,female,,,,,,12,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,CRUZE,HISPANIC,
734585,2015-06-12,10:00:00,8001 STONY ISLAND AVE S,41.7487833,-87.5854968,GM,,,,,female,,,white,female,1,,vehicular,LIC PLATES NOT VISABLE/OR COVERED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
850090,2018-01-04,19:32:00,21XX S ASHLAND AVE,41.8806175340001,-87.666729448,SU,1234,12,22,hispanic,male,,,,,,12,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,MERCEDES-BENZ/450 SERIES,MERCEDES-BENZ/450 SERIES,HISPANIC,
996835,2018-04-29,08:20:00,26XX W HOLLYWOOD AVE,41.9854770000001,-87.657924903,SU,2011,20,64,white,male,,,,,,145,vehicular,IVC - DRIVING 15-20 MPH ABOVE SPEED LIMIT,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",UNKNOWN,WHITE,
1755427,2019-08-21,20:17:00,84XX S COMMERCIAL AVE,41.724686348,-87.5511,SU,423,4,26,black,male,,,,,,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,MALIBU (CHEVELLE),BLACK,
137695,2015-02-05,01:00:00,5558 NORTH AVE W,41.909587,-87.7652505,GM,,,35,black,male,f7534be98c,27,white,male,2,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
168841,2015-11-03,17:00:00,,,,,,,32,black,male,cd55783196,46,white,male,21,,vehicular,INSURANCE - OPERATE MTR VEHICLE WITHOUT,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
1905951,2019-11-24,12:25:00,29XX W 63RD ST,41.77992542,-87.629060794,SU,823,8,40,black,male,,,,,,8,vehicular,BROKEN OR CRACKED GLASS EXCEEDS SIX INCHES,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER,UNKNOWN,BLACK,
1945161,2019-12-23,00:22:00,11XX N CICERO AVE,41.8809150000001,-87.7450725,SU,1111,11,21,black,male,,,,,,15,vehicular,DIMMING HEADLIGHTS REQUIRED,,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,UNKNOWN,BLACK,
1408890,2019-02-08,15:13:00,50XX W LE MOYNE ST,41.9088669510001,-87.665951971,SU,2533,25,49,black,male,,,,,,25,vehicular,IVC - OBSTRUCT DRIVER'S VIEW/1ST&2ND,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/MONTE CARLO,CHEVROLET/MONTE CARLO,BLACK,
1790557,2019-09-09,22:39:00,71XX N CLARK ST,41.8829724020001,-87.630883577,SU,2423,24,23,white,male,,,,,,24,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,VOLKSWAGEN,PASSAT,WHITE,
746338,2016-01-19,18:00:00,71 59TH ST E,41.7872616,-87.6231286,GM,,,,,female,,,hispanic,male,10,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1367249,2019-01-12,21:57:00,2XX E 51ST ST,41.8020181360001,-87.625805869,SU,224,2,,black,male,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/CHEVY II,CHEVROLET/CHEVY II,BLACK,
1965859,2020-01-06,09:39:00,45XX S KEDZIE AVE,41.880081686,-87.70602264,SU,821,8,44,hispanic,female,,,,,,9,vehicular,IVC - DRIVING AROUND RAILROAD SIGNAL/TRACKS,,,,,,,FALSE,,FALSE,FALSE,FALSE,WHITE GMC (BEGIN. MODEL YEAR 1988),UNKNOWN,HISPANIC,
1940697,2019-12-20,00:25:00,41XX W NORTH AVE,41.9111186750001,-87.630259666,SU,2534,25,31,black,male,,,,,,25,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,CHALLENGER,BLACK,
1124960,2018-08-02,12:11:00,101XX S MICHIGAN AVE,41.8807707550001,-87.624178384,SU,511,5,30,black,female,,,,,,5,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,GENERAL MOTORS CORP.,TERRAIN,BLACK,
1095014,2018-07-11,19:55:00,54XX N SHERIDAN RD,41.9572212640001,-87.6546139,SU,2023,20,24,hispanic,female,,,,,,20,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/CHEVY II,CHEVROLET/CHEVY II,HISPANIC,
1661325,2019-06-27,22:01:00,81XX S STONY ISLAND AVE,41.7208961520001,-87.585130482,SU,411,4,67,black,female,,,,,,4,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,KIA MOTORS CORP,UNKNOWN,BLACK,
1248998,2018-10-26,14:10:00,39XX N CICERO AVE,41.8810269300001,-87.74522214,SU,1634,16,71,black,male,,,,,,213,vehicular,OBSTRUCTION DRIVERS VIEW,,,,,,,FALSE,,FALSE,FALSE,FALSE,TOYOTA/CAMRY,TOYOTA/CAMRY,BLACK,
1303517,2018-12-01,15:50:00,6XX W GARFIELD BLVD,41.794717651,-87.62618845,SU,711,7,40,black,female,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,UNKNOWN,BLACK,
1294174,2018-11-24,15:26:00,48XX S KOSTNER AVE,41.879890722,-87.735518917,SU,815,8,27,hispanic,male,,,,,,8,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN/SENTRA (NOTE: DATSUN AND NISSAN HAVE MERGED.),NISSAN/SENTRA (NOTE: DATSUN AND NISSAN HAVE MERGED.),HISPANIC,
487335,2014-04-02,09:00:00,9200 ANTHONY AVE S,41.7257613,-87.5524058,GM,,,,,male,,,white,male,4,,vehicular,UNINSURED MTR VEH,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
600657,2016-10-14,08:00:00,1133 GARFIELD BLVD W,41.7938231,-87.6536706,GM,,,,,male,,,white,male,13,,vehicular,HEAD/TAIL/SIDELIGHT/3RD+/1YR,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
709233,2013-09-04,21:00:00,2732 111TH ST W,41.6916917,-87.6897381,GM,,,,,male,,,white,female,12,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1208781,2018-09-27,16:45:00,24XX E 76TH ST,41.7565141250001,-87.6239159689999,SU,421,4,45,black,female,,,,,,4,vehicular,NO TURN SIGNALS-VIOLATION,,,,,,,FALSE,,FALSE,FALSE,FALSE,JEEP,UNKNOWN,BLACK,
786463,2013-07-25,09:00:00,1601 ORCHARD ST N,41.9112475,-87.6455312,GM,,,,,male,,,white,male,11,,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1946739,2019-12-24,01:59:00,4XX S KOSTNER AVE,41.8804473640001,-87.735542469,SU,1131,11,31,hispanic,male,,,,,,11,vehicular,IVC - NO TURN SIGNAL LIGHTS/ 1ST & 2ND,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,GRAND PRIX,HISPANIC,
1429598,2019-02-19,14:15:00,5XX W 70TH ST,41.767011472,-87.643836108,SU,732,7,33,black,male,,,,,,7,vehicular,IVC - NOT WEARING SEAT BELT/DRIVER,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,UNKNOWN,BLACK,
634896,2013-12-22,13:00:00,7301 HIGGINS AVE W,41.9818047,-87.8103046,GM,,,,,male,,,black,male,13,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
269732,2015-12-23,07:00:00,4716 CALUMET AVE S,41.8087167,-87.6184412,GM,,,,,male,,,white,male,6,,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1037724,2018-05-29,21:44:00,40XX W 16TH ST,41.860208898,-87.628848486,SU,1012,10,38,hispanic,male,,,,,,10,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,TOYOTA/SIENNA (VAN),TOYOTA/SIENNA (VAN),HISPANIC,
130610,2014-11-28,04:00:00,944 LAWLER AVE N,41.8981050000001,-87.752286,SU,,,35,hispanic,male,426f65f51b,32,white,male,8,,vehicular,"LANES, FAIL TO KEEP IN",TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
724143,2014-02-28,01:00:00,1800 43RD ST W,41.8163602,-87.6696496,GM,,,,,male,,,hispanic,female,22,,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
351696,2015-09-29,16:00:00,3600 LAKE SHORE DR SB N,41.9489835,-87.6442335,GM,,,,,male,,,hispanic,male,19,,vehicular,TURNS ON RED PROHIBITED/VIOLTN SIGNS,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
929171,2018-03-08,11:41:00,1XX N KOSTNER AVE,41.8806663600001,-87.7354346399999,SU,1114,11,30,black,male,,,,,,213,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,UNKNOWN,BLACK,
643242,2014-10-28,04:00:00,6750 NORTH AVE W,41.909331,-87.794301,GM,,,,,male,,,white,female,1,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1531228,2019-04-15,15:10:00,6XX W MARQUETTE RD,41.7727777790001,-87.62687469,SU,723,7,26,black,male,,,,,,7,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,LESABRE,BLACK,
1093076,2018-07-10,11:41:00,104XX S DR MARTIN LUTHER KING JR DR,41.8093830390001,-87.6168405009999,SU,512,5,31,black,female,,,,,,5,vehicular,FAILED TO USE SEATBELT,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/MONTE CARLO,CHEVROLET/MONTE CARLO,BLACK,
1883442,2019-11-09,23:39:00,37XX S DR MARTIN LUTHER KING JR DR,41.8093830390001,-87.6168405009999,SU,212,2,25,black,male,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/MALIBU (CHEVELLE),CHEVROLET/MALIBU (CHEVELLE),BLACK,
382026,2012-12-05,20:00:00,1156 PULASKI RD N,41.9025074,-87.7266291,GM,,,,,male,,,asian/pacific islander,male,6,,vehicular,UNINSURED MTR VEH,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1656393,2019-06-24,20:52:00,22XX S KEELER AVE,41.8804390510001,-87.730618766,SU,1013,10,25,black,female,,,,,,311,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,FUSION,BLACK,
661367,2016-01-05,21:00:00,3628 HARRISON ST W,41.8735393,-87.7174127,GM,,,,,female,,,black,male,12,,vehicular,INSURANCE - OPERATE MTR VEHICLE WITHOUT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
345824,2015-12-12,21:00:00,6234 UNION AVE S,41.7795268,-87.6426276,GM,,,,,female,,,black,male,15,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
784083,2013-04-08,18:00:00,800 TAYLOR ST W,41.8696708,-87.6470515,GM,,,,,female,,,white,male,13,,vehicular,U-TURN 100FT INTERSECTION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1759928,2019-08-24,00:18:00,45XX W GLADYS AVE,41.877351,-87.6442499999999,SU,1131,11,20,black,male,,,,,,11,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,UNKNOWN,BLACK,
2056859,2020-02-25,10:00:00,33XX S DR MARTIN LUTHER KING JR DR,41.8093830390001,-87.6168405009999,SU,211,2,80,black,male,,,,,,2,vehicular,"LANES, FAIL TO KEEP IN",,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,LS460,BLACK,
1913975,2019-11-30,11:25:00,54XX W MADISON ST,41.882077302,-87.629605235,SU,1522,15,45,black,female,,,,,,15,vehicular,CANC/REVOKE/SUSPEND REGIS/IL,,,,,,,FALSE,,FALSE,FALSE,FALSE,GENERAL MOTORS CORP.,ACADIA,BLACK,
254808,2015-04-03,09:00:00,400 LA SALLE DR N,41.8897025,-87.6330144,GM,,,,,male,,,hispanic,male,17,,vehicular,LICENSE SUPENSION AND REVOCATION -CHAUFFEUR LICENSE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1807939,2019-09-20,16:31:00,96XX S LONGWOOD DR,41.699175751,-87.671216726,SU,2213,22,61,white,female,,,,,,22,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CRZ,WHITE,
328740,2014-01-25,17:00:00,1700 NEVA AVE N,41.910867,-87.804508,GM,,,,,male,,,asian/pacific islander,male,7,,vehicular,ONE WAY RESTR/CRTN PERDS/VIOLTN SIGNS,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
647833,2014-07-27,07:00:00,8900 CHICAGO SKYWAY OB S,,,,,,,,male,,,white,male,19,,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1619332,2019-06-03,23:15:00,20XX W GRAND AVE,41.891721514,-87.628767054,SU,1221,12,23,hispanic,male,,,,,,12,vehicular,HEADLIGHT REQUIRED-MOTORCYCLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),HISPANIC,
918708,2018-02-28,17:55:00,5XX N WESTERN AVE,41.8812887710001,-87.68637093,SU,1221,12,64,white,male,,,,,,12,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,GX470,WHITE,
1408373,2019-02-08,07:58:00,19XX E 95TH ST,41.7216533340001,-87.623115855,SU,431,4,27,black,male,,,,,,4,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,IMPALA,BLACK,
921488,2018-03-02,19:09:00,39XX W ROOSEVELT RD,41.8672539450001,-87.628636089,SU,1132,11,22,black,female,,,,,,11,vehicular,NO VALID REGISTRATION,,,,,,,FALSE,,FALSE,FALSE,FALSE,VOLKSWAGON/EUROVAN,VOLKSWAGON/EUROVAN,BLACK,
1187528,2018-09-12,21:48:00,16XX W LAKE ST,41.88583376,-87.628293326,SU,1224,12,29,black,male,,,,,,12,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,FUSION,BLACK,
2023802,2020-02-05,08:50:00,51XX S LARAMIE AVE,41.8798062920001,-87.754972015,SU,814,8,45,hispanic,male,,,,,,8,vehicular,IVC - UNSAFE BACKING ON ROADWAY,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,ACCORD,HISPANIC,
1003913,2018-05-04,18:10:00,6XX W 88TH ST,41.734115451,-87.65091531,SU,2223,22,67,black,female,,,,,,6,vehicular,YIELD TO VEHICLE ENTERING INTERSECTION,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,ELANTRA,BLACK,
707883,2013-08-08,09:00:00,300 STATE ST S,41.877932,-87.628064,GM,,,,,male,,,white,female,22,,vehicular,NO TURN SIGNALS-VIOLATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1294655,2018-11-24,19:19:00,40XX W EISENHOWER EXPY IB,41.8707708050001,-87.771641193,SU,1132,11,27,black,male,,,,,,313,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,UNKNOWN,BLACK,
384402,2012-12-05,08:00:00,400 STATE ST S,41.8763203,-87.6282014,GM,,,,,male,,,black,female,22,,vehicular,NO TURN SIGNALS-VIOLATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
90232,2014-01-01,19:00:00,17860 HALSTED S,,,,,,23,black,male,1f802b5ed6,,white,male,3,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
482635,2014-08-24,17:00:00,5831 WRIGHTWOOD AVE W,41.9275249,-87.7721937,GM,,,,,female,,,white,female,1,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1366457,2019-01-12,12:57:00,91XX S JUSTINE ST,41.8323508660001,-87.664351496,SU,2221,22,63,black,male,,,,,,22,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE STRATUS,DODGE STRATUS,BLACK,
413171,2015-04-07,16:00:00,2625 FITCH AVE W,42.0109241,-87.6960219,GM,,,,,male,,,hispanic,male,12,,vehicular,NO VALID REGISTRATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1497160,2019-03-27,18:33:00,79XX S ELIZABETH ST,41.6835275700001,-87.653054119,SU,612,6,27,black,female,,,,,,6,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER,UNKNOWN,BLACK,
380032,2012-12-13,19:00:00,2600 CERMAK RD W,41.852276,-87.6910641,GM,,,,,male,,,hispanic,male,6,,vehicular,INTERSECTIONS -YIELD THE RIGHT OF WAY,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
2072625,2020-03-05,03:00:00,70XX S ASHLAND AVE,41.88030117,-87.66684786,SU,735,7,51,black,male,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,MAZDA,UNKNOWN,BLACK,
60101,2013-05-01,16:00:00,6201 HOWARD ST W,42.0178680000001,-87.7845915,SU,,,21,hispanic,male,6b16acd23f,,white,male,10,,vehicular,DRIVING/NEVER ISSUED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
692527,2012-04-10,16:00:00,6512 DAMEN AVE S,41.7752367,-87.6740371,GM,,,,black,male,,,white,male,7,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,BLACK
1301378,2018-11-30,01:06:00,79XX S SOUTH SHORE DR,41.7590193610001,-87.5555977939999,SU,422,4,29,black,female,,,,,,10,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,BLACK,
636531,2013-12-10,17:00:00,3241 DOUGLAS BLVD W,41.862167,-87.707108,GM,,,,,male,,,white,male,1,,vehicular,REGISTRATION PLATES,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
403517,2014-04-23,12:00:00,3100 LAKE SHORE DR NB N,42.4499895,-88.1208935,GM,,,,,male,,,white,male,17,,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1460339,2019-03-07,17:11:00,11XX S MASON AVE,41.8796820790001,-87.772971131,SU,1513,15,54,black,male,,,,,,15,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,KIA MOTORS CORP,SORENTO,BLACK,
209846,2016-12-03,22:00:00,5230 MONTANA ST W,41.9252670000001,-87.757461,SU,,,21,hispanic,female,397cc2b112,46,white,male,18,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1864378,2019-10-28,09:20:00,20XX E MARQUETTE DR,41.772836151,-87.624850681,SU,331,3,65,black,female,,,,,,3,vehicular,CROSSWALKS PEDESTRIAN RIGHT,,,,,,,FALSE,,FALSE,FALSE,FALSE,KIA,OTHER (EXPLAIN IN NARRATIVE),BLACK,
1488635,2019-03-22,20:01:00,6XX N CICERO AVE,41.880608464,-87.745329929,SU,1532,15,26,hispanic,female,,,,,,15,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,ESCAPE (SUV),HISPANIC,
713462,2013-10-08,19:00:00,1900 LEAVITT ST S,41.855646,-87.681173,GM,,,,,male,,,hispanic,male,14,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
2106334,2020-05-12,23:20:00,50XX N BERNARD ST,41.9383619920001,-87.713669931,SU,1712,17,27,hispanic,male,,,,,,315,vehicular,NO TURN SIGNALS-VIOLATION,,,,,,,FALSE,,FALSE,FALSE,FALSE,TOYOTA/SIENNA (VAN),TOYOTA/SIENNA (VAN),HISPANIC,
869017,2018-01-19,19:05:00,48XX S ASHLAND AVE,41.8803607350001,-87.66684786,SU,931,9,33,black,male,,,,,,211,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,EXPEDITION,BLACK,
1404368,2019-02-05,17:40:00,86XX S HOUSTON AVE,41.6556675140001,-87.5483497609999,SU,424,4,38,black,male,,,,,,4,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,ACCORD,BLACK,
1882808,2019-11-09,18:06:00,83XX S HALSTED ST,41.8806969740001,-87.647278463,SU,613,6,60,black,male,,,,,,6,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,Pilot,BLACK,
1564476,2019-05-03,23:47:00,11XX S KILDARE AVE,41.880508912,-87.7329392889999,SU,1131,11,23,black,male,,,,,,11,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,MASERATI,UNKNOWN,BLACK,
1950103,2019-12-27,16:50:00,43XX W MAYPOLE AVE,41.8844091940001,-87.747714275,SU,1114,11,26,black,male,,,,,,11,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,MALIBU (CHEVELLE),BLACK,
1050074,2018-06-08,21:30:00,3XX S KEELER AVE,41.8805998330001,-87.7305092299999,SU,1132,11,25,black,male,,,,,,193,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,UNKNOWN,BLACK,
1462490,2019-03-08,19:16:00,89XX S SOUTH CHICAGO AVE,41.7588399490001,-87.595803755,SU,423,4,22,white,male,,,,,,4,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,DART,WHITE,
458831,2012-07-24,08:00:00,2300 MADISON ST W,41.8813015,-87.6844636,GM,,,,,male,,,white,male,14,,vehicular,INSURANCE - OPERATE MTR VEHICLE WITHOUT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
165671,2015-10-06,16:00:00,2405 CRESCENT W,41.9824935,-87.83012925,SU,,,38,black,male,,,,,,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
2101670,2020-04-29,19:58:00,39XX W 19TH ST,41.856678157,-87.628549215,SU,1014,10,34,black,male,,,,,,10,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,OTHER (EXPLAIN IN NARRATIVE),BLACK,
1785818,2019-09-06,20:56:00,66XX S STONY ISLAND AVE,41.7208961520001,-87.585130482,SU,321,3,28,black,male,,,,,,211,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,BLACK,
1053271,2018-06-11,18:09:00,20XX W 69TH PL,41.767510799,-87.6753835119999,SU,735,7,20,black,female,,,,,,7,vehicular,OPERATOR SIGNAL- MEANS,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,UNKNOWN,BLACK,
648045,2014-03-23,19:00:00,368 61ST ST E,41.7840586,-87.6161875,GM,,,,,female,,,black,female,4,,vehicular,OBSTRUCTION DRIVERS VIEW,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
